feature_id	feature_family	parent_axis_id	gene_symbol	direction	weight	relative_weight	is_top_gene	source_resource	source_set	source_record	source_sha256	provenance_status
FM02	legacy_fm		GLA	1	49056.868350411176	0.0060831372788105	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GLIPR2	1	39227.24129681355	0.0048642463716407	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GLRX	1	65571.14392424331	0.0081309362670818	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GLUL	1	352648.1972467476	0.0437289918234058	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GMNN	1	2032.348819169375	0.0002520147999894	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GNA15	1	18872.366781485147	0.0023402064128473	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GNAL	1	1318.5219141756168	0.0001634990181549	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GNB4	1	28276.527461602836	0.0035063387472744	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GNG2	1	8525.787451077404	0.0010572125212805	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GNGT2	1	6513.708467545914	0.0008077112162806	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GNLY	1	1.5876292429416812	1.9686879650945722e-07	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GPD2	1	6460.005332021941	0.0008010519337647	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GPR141	1	3847.8236195018894	0.0004771368432017	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GPR171	1	10.223308069623233	1.2677080401233694e-06	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GPR174	1	7.891745228559056	9.785901792958738e-07	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GPR183	1	137233.08211620798	0.0170171416516883	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GPR25	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GSDMD	1	18148.716269373595	0.0022504724865882	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GSTA4	1	186.1124467524327	2.3078268160199007e-05	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GSTP1	1	261180.665279998	0.0323868582503184	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GTF2IRD2	1	380.11448468903416	4.713485939443072e-05	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GTF3C1	1	3883.9189964083766	0.0004816127329239	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GTPBP2	1	3188.679267862146	0.0003954017934033	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GTPBP8	1	2483.9555668873977	0.0003080148247521	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GUCY1B1	1	1860.1695611493735	0.0002306642715452	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GZMA	1	3.0878114202117826	3.828940042820698e-07	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GZMB	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GZMH	1	14.873224193732776	1.844305753533585e-06	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		GZMK	1	5.723715035987809	7.097506522430539e-07	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		H1F0	1	1082.360077551741	0.0001342145383154	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		H1FX	1	80.58932978159186	9.993217519859286e-06	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		H2AFX	1	1.1175508474992155	1.385782551961826e-07	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HACD1	1	413.62462924441	5.12901757939014e-05	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HAVCR2	1	31315.843389347523	0.0038832192258667	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HCST	1	140318.61909238063	0.0173997536209407	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HDAC9	1	11694.884915085368	0.001450186136836	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HERPUD1	1	134555.30861978783	0.0166850930654653	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HES4	1	19235.49775315759	0.0023852352869917	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIBCH	1	2492.7317568280027	0.000309103087619	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIF1A-AS2	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIKESHI	1	10846.933966136205	0.001345038739507	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H1B	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H1C	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H1D	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H1E	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H2AB	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H2AC	1	169.34206461357584	2.0998711510963287e-05	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H2AG	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H2AI	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H2AJ	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H2AL	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H2AM	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H2BB	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H2BC	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H2BD	1	55.81035814131878	6.920581797602233e-06	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H2BF	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H2BG	1	164.14367399202254	2.0354102002791835e-05	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H2BH	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H2BJ	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H2BK	1	0.0581648641822726	7.212544655251525e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H2BN	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H3B	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H3H	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H4A	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H4B	1	119.43750493839902	1.4810459028675556e-05	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H4C	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H4F	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST1H4H	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST2H2AA4	1	9.927141759983389	1.2309829009231051e-06	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST2H2BE	1	448.6094902114954	5.562835960177787e-05	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST2H2BF	1	99.1453688895524	1.2294198749203398e-05	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HIST3H2A	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HLA-DMA	1	314562.6884151864	0.0390063222697592	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HLA-DMB	1	123575.64336066996	0.0153235954140148	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HLA-DPA1	1	1672742.988877225	0.2074230495274319	True	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HLA-DPB1	1	1428847.8135399611	0.1771796221928839	True	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HLA-DQA1	1	629805.0493221976	0.0780969251145211	True	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HLA-DQA2	1	145337.04212447096	0.0180220468339785	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HLA-DQB1	1	609110.8350716584	0.0755308064364198	True	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HLA-DQB2	1	19510.72649102769	0.0024193641307568	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HLA-DRA	1	3059915.210425542	0.3794348255901879	True	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HLA-DRB1	1	2001664.208744848	0.2482098547526743	True	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HLA-DRB5	1	885993.2034498341	0.1098647032701038	True	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HMGB2	1	23819.322456677222	0.0029536375489204	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HMOX1	1	193685.58928554264	0.0240173510493031	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HNRNPLL	1	4974.476240558054	0.0006168437342014	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HOPX	1	171.0999667207794	2.1216694439764324e-05	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HPGD	1	1486.7254074435489	0.0001843565448322	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HSD17B7	1	2599.0897221564355	0.0003222916609125	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HSPA12A	1	0.01	1.2400174498214932e-09	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HSPA1L	1	978.0938589947532	0.0001212853452716	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HSPA2	1	1524.8253660731073	0.0001890810061861	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HSPA4	1	17603.755572965707	0.0021828964092869	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HSPA6	1	65345.981126798026	0.0081030156872935	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HSPA8	1	231321.83941138285	0.0286843117394919	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HSPB1	1	195868.3194445282	0.0242880133978425	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HSPD1	1	67282.2928878391	0.0083431217244921	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HSPE1	1	78529.68371269261	0.0097378178132701	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		HSPH1	1	60117.76200232191	0.0074547073927094	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
FM02	legacy_fm		ICAM1	1	106243.17775613494	0.0131743394342094	False	v6_frozen_lda_topic_membership	lda_topic__rank8__batch__inverse_k__tw0.01	lda_topic__M02	285c11de4b071c45b0ec43464fb963650340c29bb2de3037570578b29ee44036	immutable_legacy_baseline
