input_id	normalized_id	resolved_symbol	mapping_source	mapping_status	candidates	n_objects	n_cohorts
ENSG00000227835.8	ENSG00000227835	CARM1P1	gencode_v49	resolved	CARM1P1	1	1
ENSG00000227836.1	ENSG00000227836	ENSG00000227836	gencode_v49	resolved	ENSG00000227836	1	1
ENSG00000227838	ENSG00000227838	CPMER	gencode_v49	resolved	CPMER	0	0
ENSG00000227845.2	ENSG00000227845	ENSG00000227845	gencode_v49	resolved	ENSG00000227845	1	1
ENSG00000227848	ENSG00000227848	SUCLA2-AS1	gencode_v49	resolved	SUCLA2-AS1	0	0
ENSG00000227851	ENSG00000227851	ENSG00000227851	gencode_v49	resolved	ENSG00000227851	0	0
ENSG00000227852.1	ENSG00000227852	RPS29P17	gencode_v49	resolved	RPS29P17	1	1
ENSG00000227854.1	ENSG00000227854	ENSG00000227854	gencode_v49	resolved	ENSG00000227854	1	1
ENSG00000227855.3	ENSG00000227855	DPY19L2P3	gencode_v49	resolved	DPY19L2P3	1	1
ENSG00000227857	ENSG00000227857	ENSG00000227857	gencode_v49	resolved	ENSG00000227857	0	0
ENSG00000227863	ENSG00000227863	ENSG00000227863	gencode_v49	resolved	ENSG00000227863	0	0
ENSG00000227868	ENSG00000227868	TEX46	gencode_v49	resolved	TEX46	0	0
ENSG00000227875.2	ENSG00000227875	RPL23AP89	gencode_v49	resolved	RPL23AP89	1	1
ENSG00000227877	ENSG00000227877	MRLN	gencode_v49	resolved	MRLN	0	0
ENSG00000227877.6	ENSG00000227877	MRLN	gencode_v49	resolved	MRLN	1	1
ENSG00000227880	ENSG00000227880	ENSG00000227880	gencode_v49	resolved	ENSG00000227880	0	0
ENSG00000227883.1	ENSG00000227883	ATP6V0E1P4	gencode_v49	resolved	ATP6V0E1P4	1	1
ENSG00000227885	ENSG00000227885	ENSG00000227885	gencode_v49	resolved	ENSG00000227885	0	0
ENSG00000227887.1	ENSG00000227887	RPS26P13	gencode_v49	resolved	RPS26P13	1	1
ENSG00000227888	ENSG00000227888	FAM66A	gencode_v49	resolved	FAM66A	0	0
ENSG00000227890.1	ENSG00000227890	PSMA2P3	gencode_v49	resolved	PSMA2P3	1	1
ENSG00000227893	ENSG00000227893	LINC00352	gencode_v49	resolved	LINC00352	0	0
ENSG00000227896	ENSG00000227896	WAPL-DT	gencode_v49	resolved	WAPL-DT	0	0
ENSG00000227906	ENSG00000227906	SNAP25-AS1	gencode_v49	resolved	SNAP25-AS1	0	0
ENSG00000227907	ENSG00000227907	ENSG00000227907	gencode_v49	resolved	ENSG00000227907	0	0
ENSG00000227908	ENSG00000227908	IL6ST-DT	gencode_v49	resolved	IL6ST-DT	0	0
ENSG00000227910.1	ENSG00000227910	ENSG00000227910	gencode_v49	resolved	ENSG00000227910	1	1
ENSG00000227911	ENSG00000227911	LINC02344	gencode_v49	resolved	LINC02344	0	0
ENSG00000227912	ENSG00000227912	ENSG00000227912	gencode_v49	resolved	ENSG00000227912	0	0
ENSG00000227914	ENSG00000227914	KANK1-AS1	gencode_v49	resolved	KANK1-AS1	0	0
ENSG00000227927	ENSG00000227927	MACROD2-IT1	gencode_v49	resolved	MACROD2-IT1	0	0
ENSG00000227929	ENSG00000227929	SRGAP3-AS3	gencode_v49	resolved	SRGAP3-AS3	0	0
ENSG00000227930	ENSG00000227930	ENSG00000227930	gencode_v49	resolved	ENSG00000227930	0	0
ENSG00000227933	ENSG00000227933	ENSG00000227933	gencode_v49	resolved	ENSG00000227933	0	0
ENSG00000227935	ENSG00000227935	ENSG00000227935	gencode_v49	resolved	ENSG00000227935	0	0
ENSG00000227938	ENSG00000227938	ENSG00000227938	gencode_v49	resolved	ENSG00000227938	0	0
ENSG00000227939.1	ENSG00000227939	RPL3P2	gencode_v49	resolved	RPL3P2	1	1
ENSG00000227940	ENSG00000227940	LINC01696	gencode_v49	resolved	LINC01696	0	0
ENSG00000227942.1	ENSG00000227942	FRMD8P1	gencode_v49	resolved	FRMD8P1	1	1
ENSG00000227945	ENSG00000227945	PTPRK-AS1	gencode_v49	resolved	PTPRK-AS1	0	0
ENSG00000227946	ENSG00000227946	INO80D-AS1	gencode_v49	resolved	INO80D-AS1	0	0
ENSG00000227947	ENSG00000227947	LINC01738	gencode_v49	resolved	LINC01738	0	0
ENSG00000227950.1	ENSG00000227950	ENSG00000227950	gencode_v49	resolved	ENSG00000227950	1	1
ENSG00000227953	ENSG00000227953	LINC01341	gencode_v49	resolved	LINC01341	0	0
ENSG00000227954	ENSG00000227954	TARID	gencode_v49	resolved	TARID	0	0
ENSG00000227958	ENSG00000227958	ENSG00000227958	gencode_v49	resolved	ENSG00000227958	0	0
ENSG00000227959	ENSG00000227959	EPHA2-AS1	gencode_v49	resolved	EPHA2-AS1	0	0
ENSG00000227960	ENSG00000227960	ENSG00000227960	gencode_v49	resolved	ENSG00000227960	0	0
ENSG00000227963	ENSG00000227963	RBM15-AS1	gencode_v49	resolved	RBM15-AS1	0	0
ENSG00000227964	ENSG00000227964	LINC01429	gencode_v49	resolved	LINC01429	0	0
ENSG00000227968.1	ENSG00000227968	BUB3P1	gencode_v49	resolved	BUB3P1	1	1
ENSG00000227969.1	ENSG00000227969	NPM1P22	gencode_v49	resolved	NPM1P22	1	1
ENSG00000227973.1	ENSG00000227973	PIN4P1	gencode_v49	resolved	PIN4P1	1	1
ENSG00000227981	ENSG00000227981	ENSG00000227981	gencode_v49	resolved	ENSG00000227981	0	0
ENSG00000227987	ENSG00000227987	ENSG00000227987	gencode_v49	resolved	ENSG00000227987	0	0
ENSG00000227999.1	ENSG00000227999	MTND5P1	gencode_v49	resolved	MTND5P1	1	1
ENSG00000228000.1	ENSG00000228000	RPL7AP65	gencode_v49	resolved	RPL7AP65	1	1
ENSG00000228002.2	ENSG00000228002	DHX9P1	gencode_v49	resolved	DHX9P1	1	1
ENSG00000228005	ENSG00000228005	ENSG00000228005	gencode_v49	resolved	ENSG00000228005	0	0
ENSG00000228007.1	ENSG00000228007	RPL36AP7	gencode_v49	resolved	RPL36AP7	1	1
ENSG00000228010	ENSG00000228010	ENSG00000228010	gencode_v49	resolved	ENSG00000228010	0	0
ENSG00000228013	ENSG00000228013	IL6R-AS1	gencode_v49	resolved	IL6R-AS1	0	0
ENSG00000228016	ENSG00000228016	RAPGEF4-AS1	gencode_v49	resolved	RAPGEF4-AS1	0	0
ENSG00000228019.1	ENSG00000228019	ENSG00000228019	gencode_v49	resolved	ENSG00000228019	1	1
ENSG00000228020.2	ENSG00000228020	HNRNPA1P46	gencode_v49	resolved	HNRNPA1P46	1	1
ENSG00000228021	ENSG00000228021	ENSG00000228021	gencode_v49	resolved	ENSG00000228021	0	0
ENSG00000228022	ENSG00000228022	HCG20	gencode_v49	resolved	HCG20	0	0
ENSG00000228027	ENSG00000228027	ENSG00000228027	gencode_v49	resolved	ENSG00000228027	0	0
ENSG00000228028	ENSG00000228028	ENSG00000228028	gencode_v49	resolved	ENSG00000228028	0	0
ENSG00000228030.2	ENSG00000228030	RPL21P76	gencode_v49	resolved	RPL21P76	1	1
ENSG00000228031	ENSG00000228031	ENSG00000228031	gencode_v49	resolved	ENSG00000228031	0	0
ENSG00000228033	ENSG00000228033	ENSG00000228033	gencode_v49	resolved	ENSG00000228033	0	0
ENSG00000228035	ENSG00000228035	NGF-AS1	gencode_v49	resolved	NGF-AS1	0	0
ENSG00000228037	ENSG00000228037	ENSG00000228037	gencode_v49	resolved	ENSG00000228037	0	0
ENSG00000228040.1	ENSG00000228040	ENSG00000228040	gencode_v49	resolved	ENSG00000228040	1	1
ENSG00000228041.2	ENSG00000228041	EIF3JP1	gencode_v49	resolved	EIF3JP1	1	1
ENSG00000228043	ENSG00000228043	SPOPL-DT	gencode_v49	resolved	SPOPL-DT	0	0
ENSG00000228044	ENSG00000228044	ENSG00000228044	gencode_v49	resolved	ENSG00000228044	0	0
ENSG00000228048	ENSG00000228048	ENSG00000228048	gencode_v49	resolved	ENSG00000228048	0	0
ENSG00000228049	ENSG00000228049	POLR2J2	gencode_v49	resolved	POLR2J2	0	0
ENSG00000228049.7	ENSG00000228049	POLR2J2	gencode_v49	resolved	POLR2J2	1	1
ENSG00000228053.1	ENSG00000228053	RPL21P87	gencode_v49	resolved	RPL21P87	1	1
ENSG00000228055	ENSG00000228055	FAM245A	gencode_v49	resolved	FAM245A	0	0
ENSG00000228057.1	ENSG00000228057	SEC63P1	gencode_v49	resolved	SEC63P1	1	1
ENSG00000228058	ENSG00000228058	LINC01736	gencode_v49	resolved	LINC01736	0	0
ENSG00000228060	ENSG00000228060	PABPC4-AS1	gencode_v49	resolved	PABPC4-AS1	0	0
ENSG00000228061	ENSG00000228061	ELP4-AS1	gencode_v49	resolved	ELP4-AS1	0	0
ENSG00000228063	ENSG00000228063	LYPLAL1-DT	gencode_v49	resolved	LYPLAL1-DT	0	0
ENSG00000228064	ENSG00000228064	ENSG00000228064	gencode_v49	resolved	ENSG00000228064	0	0
ENSG00000228065	ENSG00000228065	LINC01515	gencode_v49	resolved	LINC01515	0	0
ENSG00000228067	ENSG00000228067	LINC01740	gencode_v49	resolved	LINC01740	0	0
ENSG00000228071.4	ENSG00000228071	RPL7P47	gencode_v49	resolved	RPL7P47	1	1
ENSG00000228072	ENSG00000228072	ENSG00000228072	gencode_v49	resolved	ENSG00000228072	0	0
ENSG00000228073	ENSG00000228073	ENSG00000228073	gencode_v49	resolved	ENSG00000228073	0	0
ENSG00000228075	ENSG00000228075	BOD1L2	gencode_v49	resolved	BOD1L2	0	0
ENSG00000228075.5	ENSG00000228075	BOD1L2	gencode_v49	resolved	BOD1L2	1	1
ENSG00000228079	ENSG00000228079	ENSG00000228079	gencode_v49	resolved	ENSG00000228079	0	0
ENSG00000228082	ENSG00000228082	SIM1-AS1	gencode_v49	resolved	SIM1-AS1	0	0
ENSG00000228083	ENSG00000228083	IFNA14	gencode_v49	resolved	IFNA14	0	0
ENSG00000228084	ENSG00000228084	ENSG00000228084	gencode_v49	resolved	ENSG00000228084	0	0
ENSG00000228085.1	ENSG00000228085	ENSG00000228085	gencode_v49	resolved	ENSG00000228085	1	1
ENSG00000228086	ENSG00000228086	ENSG00000228086	gencode_v49	resolved	ENSG00000228086	0	0
ENSG00000228095.3	ENSG00000228095	ENSG00000228095	gencode_v49	resolved	ENSG00000228095	1	1
ENSG00000228100	ENSG00000228100	LINC01820	gencode_v49	resolved	LINC01820	0	0
ENSG00000228105	ENSG00000228105	LINC01757	gencode_v49	resolved	LINC01757	0	0
ENSG00000228107	ENSG00000228107	ENSG00000228107	gencode_v49	resolved	ENSG00000228107	0	0
ENSG00000228108	ENSG00000228108	SPTBN1-AS1	gencode_v49	resolved	SPTBN1-AS1	0	0
ENSG00000228109	ENSG00000228109	MELTF-AS1	gencode_v49	resolved	MELTF-AS1	0	0
ENSG00000228115	ENSG00000228115	ENSG00000228115	gencode_v49	resolved	ENSG00000228115	0	0
ENSG00000228118.3	ENSG00000228118	MYL6P5	gencode_v49	resolved	MYL6P5	1	1
ENSG00000228120	ENSG00000228120	ENSG00000228120	gencode_v49	resolved	ENSG00000228120	0	0
ENSG00000228124	ENSG00000228124	MDN1-AS1	gencode_v49	resolved	MDN1-AS1	0	0
ENSG00000228126	ENSG00000228126	FALEC	gencode_v49	resolved	FALEC	0	0
