feature_id	heldout_study_family	n_shared_states	state_profile_spearman	diagnostic_status
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE301741	13	0.8516483516483516	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	LAMBRECHT_BRCA	20	0.8421052631578947	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	LAMBRECHT_HCC	23	0.8452793914569016	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	PRJCA001063	14	0.6879120879120879	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	TASK01	23	0.8235295123784784	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	TASK02	23	0.7266436873927749	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	bi_2021_rcc	17	0.8287306871167781	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	krishna_2021_rcc	8	0.8571428571428572	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	lambrecht_hnscc	23	0.7638339920948617	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	mendeley_skrx2fz79n	4	0.9486832980505139	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE115978	23	0.5932707307157536	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE123813	23	0.22475247524752473	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE140228	21	0.4195461996801694	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE149614	10	0.5878787878787878	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE151530	23	0.8704515840819818	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE161801	8	-0.2380952380952381	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE169246	23	0.8255067741128804	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE176021	13	0.532967032967033	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE179994	4	0.39999999999999997	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE189903	23	0.8076638071285132	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE200996	3	-0.5	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE205506	23	0.8324271901832878	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE206325	8	0.6904761904761906	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE207422_sc	8	0.6904761904761906	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE225063	8	0.6190476190476191	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE232240	13	0.576923076923077	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__exhaustion__curated_broad_exhaustion	GSE235863_9pt_cd45	17	0.6568627450980393	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE243013	15	0.8464285714285712	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE246613	10	0.5151515151515151	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE249974	23	0.7644731267354791	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE266919	18	0.6780185758513931	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE272734	2		NOT_TESTABLE
mechanism__exhaustion__curated_broad_exhaustion	GSE272735	8	0.6904761904761906	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE272993	8	0.19047619047619052	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE273718	8	0.28571428571428575	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE284205	23	0.44285012843252664	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE286827	23	0.7135082516197804	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE288199	8	0.07142857142857144	PASS
mechanism__exhaustion__curated_broad_exhaustion	GSE301741	13	0.6153846153846153	PASS
mechanism__exhaustion__curated_broad_exhaustion	LAMBRECHT_BRCA	20	0.8221136346712147	PASS
mechanism__exhaustion__curated_broad_exhaustion	LAMBRECHT_HCC	23	0.535277345054556	PASS
mechanism__exhaustion__curated_broad_exhaustion	PRJCA001063	14	0.6138617575993781	PASS
mechanism__exhaustion__curated_broad_exhaustion	TASK01	23	0.9021013872702616	PASS
mechanism__exhaustion__curated_broad_exhaustion	TASK02	23	0.8462299393329967	PASS
mechanism__exhaustion__curated_broad_exhaustion	bi_2021_rcc	17	0.2956749883411902	PASS
mechanism__exhaustion__curated_broad_exhaustion	krishna_2021_rcc	8	0.880952380952381	PASS
mechanism__exhaustion__curated_broad_exhaustion	lambrecht_hnscc	23	0.7270268252883646	PASS
mechanism__exhaustion__curated_broad_exhaustion	mendeley_skrx2fz79n	4	-0.316227766016838	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE115978	23	0.6905586607399364	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE123813	23	0.7292490118577075	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE140228	21	0.5987012987012986	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE149614	10	0.6363636363636362	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE151530	23	0.8912507267817504	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE161801	8	0.2380952380952381	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE169246	23	0.4710826082213024	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE176021	13	-0.22527472527472525	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE179994	4	1.0	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE189903	23	0.8675235859689253	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE200996	3	-1.0	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE205506	23	0.6915472916071375	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE206325	8	0.2380952380952381	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE207422_sc	8	0.880952380952381	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE225063	8	0.09523809523809526	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE232240	13	0.0934065934065934	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE235863_9pt_cd45	17	0.6813725490196079	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE243013	15	0.21428571428571427	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE246613	10	0.8303030303030302	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE249974	23	0.6282749161062701	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE266919	18	0.34365325077399383	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE272734	2		NOT_TESTABLE
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE272735	8	0.11904761904761905	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE272993	8	0.07142857142857144	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE273718	8	-0.2380952380952381	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE284205	23	0.8418191834216977	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE286827	23	0.8783985255081369	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE288199	8	-0.023809523809523815	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	GSE301741	13	0.7362637362637362	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	LAMBRECHT_BRCA	20	0.770966583291853	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	LAMBRECHT_HCC	23	0.4078102327204349	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	PRJCA001063	14	0.6571428571428571	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	TASK01	23	0.9130006058601737	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	TASK02	23	0.8833416798441421	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	bi_2021_rcc	17	0.6740342921883128	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	krishna_2021_rcc	8	0.9523809523809524	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	lambrecht_hnscc	23	0.7924901185770751	PASS
mechanism__exhaustion__sentinel_progenitor_exhaustion	mendeley_skrx2fz79n	4	0.7378647873726218	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE115978	23	0.8771322888558202	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE123813	23	0.689587130233646	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE140228	21	0.8126015368491981	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE149614	10	0.8666666666666665	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE151530	23	0.9347504849385968	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE161801	8	0.4285714285714286	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE169246	23	0.5058096569895738	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE176021	13	0.5989010989010989	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE179994	4	0.39999999999999997	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE189903	23	0.6450816408486879	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE200996	3	0.5	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE205506	23	0.7478992510375977	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE206325	8	0.6190476190476191	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE207422_sc	8	0.880952380952381	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE225063	8	0.4761904761904762	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE232240	13	0.6263736263736264	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE235863_9pt_cd45	17	0.877450980392157	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE243013	15	0.7035714285714285	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE246613	10	0.8545454545454544	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE249974	23	0.48442912492851664	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE266919	18	0.6659784057355551	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE272734	2		NOT_TESTABLE
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE272735	8	0.2142857142857143	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE272993	8	0.7380952380952381	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE273718	8	0.4761904761904762	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE284205	23	0.7834899622568356	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE286827	23	0.964153305112091	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE288199	8	0.6666666666666669	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	GSE301741	13	0.9120879120879121	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	LAMBRECHT_BRCA	20	0.9368421052631578	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	LAMBRECHT_HCC	23	0.7004449694119469	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	PRJCA001063	14	0.621978021978022	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	TASK01	23	0.8650520088009225	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	TASK02	23	0.8615918007657188	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	bi_2021_rcc	17	0.6457960613680375	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	krishna_2021_rcc	8	0.880952380952381	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	lambrecht_hnscc	23	0.9204152249134947	PASS
mechanism__exhaustion__sentinel_terminal_exhaustion	mendeley_skrx2fz79n	4	0.7378647873726218	PASS
mechanism__hypoxia__curated_hypoxia	GSE115978	23	0.5600593862693973	PASS
mechanism__hypoxia__curated_hypoxia	GSE123813	23	0.6373517786561265	PASS
mechanism__hypoxia__curated_hypoxia	GSE140228	21	0.7636363636363636	PASS
mechanism__hypoxia__curated_hypoxia	GSE149614	10	0.7659609850368815	PASS
mechanism__hypoxia__curated_hypoxia	GSE151530	23	0.8062284722024599	PASS
mechanism__hypoxia__curated_hypoxia	GSE161801	8	0.7619047619047621	PASS
mechanism__hypoxia__curated_hypoxia	GSE169246	23	0.88136441810974	PASS
mechanism__hypoxia__curated_hypoxia	GSE176021	13	0.17032967032967034	PASS
mechanism__hypoxia__curated_hypoxia	GSE179994	4	-0.39999999999999997	PASS
mechanism__hypoxia__curated_hypoxia	GSE189903	23	0.5565991782341936	PASS
mechanism__hypoxia__curated_hypoxia	GSE200996	3	0.5	PASS
mechanism__hypoxia__curated_hypoxia	GSE205506	23	0.8517054920937084	PASS
mechanism__hypoxia__curated_hypoxia	GSE206325	8	0.880952380952381	PASS
mechanism__hypoxia__curated_hypoxia	GSE207422_sc	8	0.9285714285714287	PASS
mechanism__hypoxia__curated_hypoxia	GSE225063	8	-0.3571428571428572	PASS
mechanism__hypoxia__curated_hypoxia	GSE232240	13	0.6208791208791209	PASS
mechanism__hypoxia__curated_hypoxia	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__hypoxia__curated_hypoxia	GSE235863_9pt_cd45	17	0.7598039215686275	PASS
mechanism__hypoxia__curated_hypoxia	GSE243013	15	0.914285714285714	PASS
mechanism__hypoxia__curated_hypoxia	GSE246613	10	0.8909090909090909	PASS
mechanism__hypoxia__curated_hypoxia	GSE249974	23	0.7137914861191613	PASS
mechanism__hypoxia__curated_hypoxia	GSE266919	18	0.9463364293085655	PASS
mechanism__hypoxia__curated_hypoxia	GSE272734	2		NOT_TESTABLE
mechanism__hypoxia__curated_hypoxia	GSE272735	8	0.4761904761904762	PASS
mechanism__hypoxia__curated_hypoxia	GSE272993	8	-0.19047619047619052	PASS
mechanism__hypoxia__curated_hypoxia	GSE273718	8	-0.1666666666666667	PASS
mechanism__hypoxia__curated_hypoxia	GSE284205	23	0.826001089546481	PASS
mechanism__hypoxia__curated_hypoxia	GSE286827	23	0.5793376881798179	PASS
mechanism__hypoxia__curated_hypoxia	GSE288199	8	0.30952380952380953	PASS
mechanism__hypoxia__curated_hypoxia	GSE301741	13	0.901098901098901	PASS
mechanism__hypoxia__curated_hypoxia	LAMBRECHT_BRCA	20	0.8150375939849623	PASS
mechanism__hypoxia__curated_hypoxia	LAMBRECHT_HCC	23	0.6124568222310532	PASS
mechanism__hypoxia__curated_hypoxia	PRJCA001063	14	0.9032967032967033	PASS
mechanism__hypoxia__curated_hypoxia	TASK01	23	0.7439447275687933	PASS
mechanism__hypoxia__curated_hypoxia	TASK02	23	0.6539793186534976	PASS
mechanism__hypoxia__curated_hypoxia	bi_2021_rcc	17	0.4567226897888021	PASS
mechanism__hypoxia__curated_hypoxia	krishna_2021_rcc	8	0.38095238095238104	PASS
mechanism__hypoxia__curated_hypoxia	lambrecht_hnscc	23	0.9209486166007905	PASS
mechanism__hypoxia__curated_hypoxia	mendeley_skrx2fz79n	4	0.7378647873726218	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE115978	23	0.7263288231844419	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE123813	23	0.7272727272727272	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE140228	21	0.6651510581403508	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE149614	10	0.7112494861056756	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE151530	23	0.9023486060664441	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE161801	8	0.8333333333333335	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE169246	23	0.8494437836833704	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE176021	13	0.532967032967033	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE179994	4	-0.19999999999999998	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE189903	23	0.7812964835697874	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE200996	3	-0.5	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE205506	23	0.9183573613081223	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE206325	8	0.8095238095238096	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE207422_sc	8	0.6904761904761906	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE225063	8	0.0	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE232240	13	0.7912087912087913	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__hypoxia__hallmark_hypoxia	GSE235863_9pt_cd45	17	0.7541387070441936	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE243013	15	0.95	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE246613	10	0.8909090909090909	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE249974	23	0.8019777748163136	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE266919	18	0.890608875128999	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE272734	2		NOT_TESTABLE
mechanism__hypoxia__hallmark_hypoxia	GSE272735	8	0.2142857142857143	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE272993	8	-0.4523809523809524	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE273718	8	0.28571428571428575	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE284205	23	0.8835599775565675	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE286827	23	0.8791100392252809	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE288199	8	-0.14285714285714288	PASS
mechanism__hypoxia__hallmark_hypoxia	GSE301741	13	0.945054945054945	PASS
mechanism__hypoxia__hallmark_hypoxia	LAMBRECHT_BRCA	20	0.8845431238548478	PASS
mechanism__hypoxia__hallmark_hypoxia	LAMBRECHT_HCC	23	0.4252163294340504	PASS
mechanism__hypoxia__hallmark_hypoxia	PRJCA001063	14	0.8593406593406594	PASS
mechanism__hypoxia__hallmark_hypoxia	TASK01	23	0.8771322888558202	PASS
mechanism__hypoxia__hallmark_hypoxia	TASK02	23	0.7513594590728013	PASS
mechanism__hypoxia__hallmark_hypoxia	bi_2021_rcc	17	0.2578273248807754	PASS
mechanism__hypoxia__hallmark_hypoxia	krishna_2021_rcc	8	0.6904761904761906	PASS
mechanism__hypoxia__hallmark_hypoxia	lambrecht_hnscc	23	0.8437963420662383	PASS
mechanism__hypoxia__hallmark_hypoxia	mendeley_skrx2fz79n	4	0.9486832980505139	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE115978	23	0.5704400103750084	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE123813	23	0.42006425794371854	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE140228	21	0.7716791572956414	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE149614	10	0.8666666666666665	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE151530	23	0.8274840358472826	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE161801	8	0.8571428571428572	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE169246	23	0.8660406396681237	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE176021	13	0.7472527472527472	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE179994	4	-0.39999999999999997	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE189903	23	0.7520395779874309	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE200996	3	-0.5	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE205506	23	0.8442136498516319	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE206325	8	0.8095238095238096	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE207422_sc	8	0.9523809523809524	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE225063	8	0.6428571428571429	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE232240	13	0.8296703296703297	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE235863_9pt_cd45	17	0.931372549019608	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE243013	15	0.9214285714285713	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE246613	10	0.9393939393939393	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE249974	23	0.8558714723841178	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE266919	18	0.8828085843471313	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE272734	2		NOT_TESTABLE
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE272735	8	0.9523809523809524	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE272993	8	0.6904761904761906	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE273718	8	0.6428571428571429	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE284205	23	0.9036086126217636	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE286827	23	0.9025236136993615	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE288199	8	-0.023809523809523815	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	GSE301741	13	0.9215964702002218	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	LAMBRECHT_BRCA	20	0.9420619672123172	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	LAMBRECHT_HCC	23	0.3687593134659932	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	PRJCA001063	14	0.8725274725274725	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	TASK01	23	0.7629887128971578	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	TASK02	23	0.6981458804196269	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	bi_2021_rcc	17	0.7391049979915562	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	krishna_2021_rcc	8	0.9761904761904763	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	lambrecht_hnscc	23	0.4557588297796861	PASS
mechanism__neutrophil_tan_net__reactome_neutrophil_degranulation	mendeley_skrx2fz79n	4	0.9486832980505139	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE115978	23	0.5571265407641602	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE123813	23	0.6540004924370458	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE140228	21	0.9427836319811675	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE149614	10	0.8787878787878788	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE151530	23	0.856031027109968	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE161801	8	0.7380952380952381	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE169246	23	0.7799817106546076	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE176021	13	0.9146040214532883	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE179994	4	-0.39999999999999997	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE189903	23	0.8439065141326535	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE200996	3	-0.5	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE205506	23	0.7458551919262125	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE206325	8	0.7380952380952381	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE207422_sc	8	0.9523809523809524	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE225063	8	0.4191691916696407	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE232240	13	0.6795054571327008	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE235863_9pt_cd45	17	0.976590693469832	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE243013	15	0.8243780551425519	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE246613	10	0.8693049274624923	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE249974	23	0.8082275540518837	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE266919	18	0.8655654500617069	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE272734	2		NOT_TESTABLE
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE272735	8	0.8095238095238096	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE272993	8	0.3333333333333334	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE273718	8	0.880952380952381	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE284205	23	0.8556551829684909	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE286827	23	0.8885052142336158	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE288199	8	0.7619047619047621	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	GSE301741	13	0.6299868408234353	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	LAMBRECHT_BRCA	20	0.7153131873346407	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	LAMBRECHT_HCC	23	0.5508539008718477	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	PRJCA001063	14	0.8976903121883377	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	TASK01	23	0.8802995875419471	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	TASK02	23	0.818138376296542	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	bi_2021_rcc	17	0.7400124323394329	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	krishna_2021_rcc	8	0.9523809523809524	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	lambrecht_hnscc	23	0.939664158971584	PASS
mechanism__neutrophil_tan_net__sentinel_neutrophil_net	mendeley_skrx2fz79n	4	0.316227766016838	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE115978	23	0.681660982935127	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE123813	23	0.4981467905967862	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE140228	21	0.5324675324675324	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE149614	10	0.2727272727272727	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE151530	23	0.7192289558887671	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE161801	8	0.30952380952380953	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE169246	23	0.6164113456998574	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE176021	13	0.46703296703296704	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE179994	4	0.0	PASS
